Order ID,Product ID,SKU ID,Category,Quantity,Price per Unit,Sales
7433,Product_153,SKU_190,Toys & Games,1,505.6,505.6
7433,Product_106,SKU_899,Books & Media,4,851.91,3407.64
7433,Product_198,SKU_815,Health & Wellness,5,930.37,4651.85
7433,Product_111,SKU_640,Electronics,5,448.58,2242.9
9892,Product_031,SKU_025,Sports & Outdoors,5,187.47,937.35
9892,Product_164,SKU_913,Electronics,3,420.21,1260.6299999999999
9892,Product_001,SKU_969,Health & Wellness,5,688.15,3440.75
9892,Product_082,SKU_389,Health & Wellness,1,537.32,537.32
9892,Product_200,SKU_271,Fashion & Apparel,3,102.7,308.1
9892,Product_150,SKU_839,Beauty & Personal Care,3,81.63,244.89
5795,Product_170,SKU_995,Books & Media,2,381.06,762.12
5795,Product_079,SKU_561,Sports & Outdoors,3,986.88,2960.64
5795,Product_178,SKU_726,Beauty & Personal Care,2,51.37,102.74
5795,Product_117,SKU_872,Books & Media,4,792.69,3170.76
650,Product_036,SKU_947,Sports & Outdoors,2,792.54,1585.08
650,Product_185,SKU_404,Beauty & Personal Care,4,83.33,333.32
650,Product_153,SKU_322,Toys & Games,1,287.55,287.55
650,Product_016,SKU_529,Home Appliances,1,109.65,109.65
8291,Product_040,SKU_236,Health & Wellness,1,990.6,990.6
8291,Product_137,SKU_095,Home Appliances,5,264.0,1320.0
8291,Product_149,SKU_927,Groceries & Gourmet Food,3,60.28,180.84
8291,Product_162,SKU_881,Health & Wellness,1,763.22,763.22
6130,Product_177,SKU_063,Toys & Games,5,454.33,2271.65
6130,Product_110,SKU_291,Health & Wellness,2,295.91,591.82
6130,Product_158,SKU_180,Groceries & Gourmet Food,1,649.58,649.58
6130,Product_053,SKU_695,Automotive,4,167.28,669.12
573,Product_181,SKU_457,Beauty & Personal Care,1,95.53,95.53
573,Product_165,SKU_188,Groceries & Gourmet Food,2,873.83,1747.66
573,Product_014,SKU_079,Beauty & Personal Care,4,59.72,238.88
573,Product_013,SKU_853,Home Appliances,3,847.5,2542.5
573,Product_198,SKU_815,Health & Wellness,5,795.35,3976.75
573,Product_176,SKU_114,Health & Wellness,2,236.71,473.42
6726,Product_132,SKU_754,Health & Wellness,2,866.32,1732.64
6726,Product_162,SKU_964,Health & Wellness,4,102.02,408.08
6726,Product_178,SKU_569,Beauty & Personal Care,5,31.42,157.10000000000002
1482,Product_122,SKU_680,Electronics,3,667.93,2003.79
1482,Product_061,SKU_783,Toys & Games,5,887.14,4435.7
1482,Product_190,SKU_424,Groceries & Gourmet Food,3,86.58,259.74
5111,Product_115,SKU_172,Health & Wellness,5,503.89,2519.45
5111,Product_105,SKU_253,Fashion & Apparel,5,661.02,3305.1
5111,Product_106,SKU_899,Books & Media,2,526.45,1052.9
5111,Product_196,SKU_223,Books & Media,4,323.99,1295.96
5111,Product_017,SKU_093,Beauty & Personal Care,1,29.93,29.93
5111,Product_008,SKU_058,Fashion & Apparel,5,90.93,454.65000000000003
5111,Product_108,SKU_505,Books & Media,5,548.68,2743.3999999999996
2473,Product_169,SKU_177,Automotive,1,994.22,994.22
2473,Product_119,SKU_525,Home Appliances,2,219.59,439.18
2473,Product_198,SKU_981,Health & Wellness,4,54.35,217.4
2473,Product_010,SKU_167,Books & Media,5,790.33,3951.65
1055,Product_115,SKU_008,Health & Wellness,2,98.19,196.38
1055,Product_138,SKU_242,Toys & Games,3,969.4,2908.2
1055,Product_016,SKU_743,Home Appliances,5,131.33,656.6500000000001
1055,Product_160,SKU_340,Health & Wellness,4,823.51,3294.04
7973,Product_085,SKU_419,Books & Media,1,714.99,714.99
7104,Product_174,SKU_734,Health & Wellness,5,878.27,4391.35
7104,Product_164,SKU_913,Electronics,4,576.62,2306.48
7104,Product_149,SKU_519,Groceries & Gourmet Food,2,634.1,1268.2
9490,Product_174,SKU_302,Health & Wellness,3,455.81,1367.43
9490,Product_101,SKU_011,Health & Wellness,5,893.33,4466.650000000001
9490,Product_071,SKU_986,Beauty & Personal Care,4,63.15,252.6
9490,Product_119,SKU_883,Home Appliances,3,849.55,2548.6499999999996
9490,Product_135,SKU_769,Books & Media,2,197.47,394.94
9490,Product_113,SKU_102,Home Appliances,5,610.09,3050.4500000000003
560,Product_057,SKU_999,Automotive,3,50.0,150.0
560,Product_073,SKU_244,Beauty & Personal Care,2,50.95,101.9
560,Product_094,SKU_155,Home Appliances,1,644.08,644.08
560,Product_199,SKU_422,Automotive,1,906.31,906.31
560,Product_004,SKU_481,Beauty & Personal Care,4,51.09,204.36
560,Product_117,SKU_621,Books & Media,5,205.08,1025.4
9275,Product_132,SKU_748,Health & Wellness,2,451.95,903.9
9275,Product_180,SKU_972,Fashion & Apparel,5,708.59,3542.9500000000003
9275,Product_182,SKU_061,Beauty & Personal Care,2,42.75,85.5
9275,Product_082,SKU_088,Health & Wellness,3,917.58,2752.7400000000002
1465,Product_037,SKU_673,Electronics,5,592.82,2964.1000000000004
1465,Product_135,SKU_769,Books & Media,2,630.19,1260.38
1465,Product_004,SKU_753,Beauty & Personal Care,3,63.48,190.44
1465,Product_131,SKU_099,Health & Wellness,1,512.5,512.5
1465,Product_169,SKU_741,Automotive,3,84.94,254.82
1465,Product_004,SKU_055,Beauty & Personal Care,4,98.67,394.68
1465,Product_183,SKU_315,Fashion & Apparel,1,814.37,814.37
1465,Product_083,SKU_206,Toys & Games,5,202.75,1013.75
9732,Product_018,SKU_065,Fashion & Apparel,3,918.24,2754.7200000000003
8016,Product_179,SKU_060,Home Appliances,2,683.08,1366.16
8016,Product_077,SKU_261,Automotive,3,730.88,2192.64
8016,Product_192,SKU_131,Electronics,1,478.43,478.43
8016,Product_095,SKU_771,Home Appliances,4,924.34,3697.36
4021,Product_096,SKU_274,Home Appliances,4,380.7,1522.8
5103,Product_052,SKU_040,Health & Wellness,1,593.93,593.93
3579,Product_074,SKU_785,Beauty & Personal Care,5,22.23,111.15
3579,Product_162,SKU_881,Health & Wellness,2,373.9,747.8
6265,Product_187,SKU_638,Home Appliances,5,323.29,1616.45
6265,Product_161,SKU_787,Fashion & Apparel,1,483.77,483.77
6265,Product_144,SKU_466,Fashion & Apparel,1,137.33,137.33
6265,Product_073,SKU_373,Beauty & Personal Care,1,97.09,97.09
2924,Product_003,SKU_472,Toys & Games,5,521.31,2606.5499999999997
2924,Product_149,SKU_775,Groceries & Gourmet Food,1,141.32,141.32
2924,Product_185,SKU_404,Beauty & Personal Care,2,33.03,66.06
2924,Product_026,SKU_174,Fashion & Apparel,2,768.66,1537.32
2924,Product_123,SKU_294,Automotive,1,434.93,434.93
2924,Product_176,SKU_301,Health & Wellness,5,820.18,4100.9
2924,Product_190,SKU_663,Groceries & Gourmet Food,1,520.59,520.59
9808,Product_076,SKU_886,Fashion & Apparel,5,976.63,4883.15
5506,Product_004,SKU_055,Beauty & Personal Care,3,98.02,294.06
5506,Product_082,SKU_088,Health & Wellness,1,69.8,69.8
5506,Product_120,SKU_482,Electronics,3,987.13,2961.39
5287,Product_068,SKU_821,Health & Wellness,3,977.73,2933.19
5287,Product_171,SKU_096,Toys & Games,1,408.03,408.03
5287,Product_091,SKU_446,Books & Media,1,681.31,681.31
2716,Product_001,SKU_969,Health & Wellness,5,346.08,1730.3999999999999
2716,Product_198,SKU_137,Health & Wellness,2,748.16,1496.32
2716,Product_112,SKU_268,Toys & Games,5,906.25,4531.25
2716,Product_012,SKU_517,Home Appliances,5,812.07,4060.3500000000004
2716,Product_149,SKU_921,Groceries & Gourmet Food,2,440.04,880.08
2716,Product_104,SKU_358,Fashion & Apparel,4,579.81,2319.24
2716,Product_134,SKU_984,Beauty & Personal Care,4,62.43,249.72
2716,Product_006,SKU_772,Automotive,1,809.74,809.74
2716,Product_190,SKU_282,Groceries & Gourmet Food,3,260.61,781.83
1974,Product_087,SKU_618,Beauty & Personal Care,1,89.86,89.86
1974,Product_040,SKU_312,Health & Wellness,2,265.74,531.48
1974,Product_071,SKU_986,Beauty & Personal Care,5,96.86,484.3
4183,Product_171,SKU_305,Toys & Games,3,163.91,491.73
4183,Product_110,SKU_291,Health & Wellness,4,905.46,3621.84
4183,Product_196,SKU_413,Books & Media,4,63.02,252.08
4183,Product_116,SKU_367,Home Appliances,3,356.52,1069.56
4183,Product_156,SKU_524,Beauty & Personal Care,2,20.59,41.18
4183,Product_075,SKU_508,Home Appliances,4,547.01,2188.04
4183,Product_169,SKU_018,Automotive,3,930.53,2791.59
4183,Product_123,SKU_432,Automotive,3,528.47,1585.41
4183,Product_162,SKU_384,Health & Wellness,1,185.45,185.45
4183,Product_042,SKU_028,Books & Media,2,286.67,573.34
7078,Product_183,SKU_250,Fashion & Apparel,5,258.36,1291.8000000000002
7078,Product_101,SKU_059,Health & Wellness,5,885.59,4427.95
3390,Product_028,SKU_859,Books & Media,3,788.7,2366.1000000000004
3390,Product_155,SKU_262,Toys & Games,4,364.01,1456.04
3390,Product_135,SKU_478,Books & Media,3,894.54,2683.62
2139,Product_120,SKU_570,Electronics,2,866.69,1733.38
2139,Product_071,SKU_006,Beauty & Personal Care,1,85.23,85.23
2139,Product_149,SKU_927,Groceries & Gourmet Food,2,295.98,591.96
2139,Product_141,SKU_342,Books & Media,1,267.79,267.79
2139,Product_073,SKU_659,Beauty & Personal Care,1,96.69,96.69
9533,Product_029,SKU_321,Automotive,4,873.66,3494.64
9533,Product_073,SKU_456,Beauty & Personal Care,4,81.09,324.36
5608,Product_071,SKU_589,Beauty & Personal Care,4,72.38,289.52
5608,Product_023,SKU_103,Beauty & Personal Care,4,44.33,177.32
5608,Product_174,SKU_867,Health & Wellness,1,192.41,192.41
5608,Product_035,SKU_009,Groceries & Gourmet Food,1,883.27,883.27
5608,Product_091,SKU_562,Books & Media,2,606.33,1212.66
5608,Product_054,SKU_410,Books & Media,4,66.7,266.8
2466,Product_074,SKU_785,Beauty & Personal Care,4,85.08,340.32
2466,Product_185,SKU_404,Beauty & Personal Care,2,41.21,82.42
593,Product_112,SKU_268,Toys & Games,2,848.0,1696.0
593,Product_200,SKU_499,Fashion & Apparel,1,103.64,103.64
593,Product_199,SKU_051,Automotive,4,803.49,3213.96
593,Product_137,SKU_344,Home Appliances,3,777.13,2331.39
3336,Product_189,SKU_495,Beauty & Personal Care,2,29.9,59.8
3336,Product_154,SKU_870,Toys & Games,2,718.0,1436.0
3336,Product_161,SKU_647,Fashion & Apparel,4,887.19,3548.76
3336,Product_176,SKU_396,Health & Wellness,3,693.78,2081.34
3336,Product_158,SKU_013,Groceries & Gourmet Food,4,888.84,3555.36
3336,Product_062,SKU_217,Toys & Games,2,216.31,432.62
3336,Product_098,SKU_897,Books & Media,5,359.82,1799.1
1095,Product_183,SKU_390,Fashion & Apparel,5,746.45,3732.25
1095,Product_169,SKU_789,Automotive,2,342.45,684.9
1095,Product_180,SKU_972,Fashion & Apparel,2,375.35,750.7
1095,Product_083,SKU_402,Toys & Games,4,388.32,1553.28
2656,Product_155,SKU_350,Toys & Games,1,908.21,908.21
2656,Product_143,SKU_510,Fashion & Apparel,2,788.26,1576.52
2656,Product_124,SKU_405,Toys & Games,2,510.77,1021.54
2656,Product_024,SKU_027,Beauty & Personal Care,4,46.57,186.28
2656,Product_160,SKU_861,Health & Wellness,1,455.72,455.72
2656,Product_029,SKU_892,Automotive,2,393.63,787.26
393,Product_123,SKU_254,Automotive,3,557.92,1673.7599999999998
393,Product_006,SKU_745,Automotive,3,276.8,830.4000000000001
3581,Product_031,SKU_666,Sports & Outdoors,1,73.09,73.09
3581,Product_024,SKU_582,Beauty & Personal Care,2,77.31,154.62
3581,Product_009,SKU_514,Home Appliances,4,692.85,2771.4
3581,Product_046,SKU_370,Fashion & Apparel,1,617.19,617.19
3581,Product_096,SKU_334,Home Appliances,4,596.34,2385.36
3581,Product_162,SKU_786,Health & Wellness,1,816.04,816.04
3581,Product_183,SKU_042,Fashion & Apparel,2,390.44,780.88
1087,Product_043,SKU_761,Toys & Games,2,748.15,1496.3
1087,Product_199,SKU_422,Automotive,3,272.79,818.3700000000001
1087,Product_001,SKU_361,Health & Wellness,4,439.87,1759.48
1087,Product_113,SKU_307,Home Appliances,5,476.21,2381.0499999999997
1087,Product_031,SKU_528,Sports & Outdoors,2,638.52,1277.04
1087,Product_132,SKU_368,Health & Wellness,3,405.17,1215.51
1087,Product_128,SKU_016,Home Appliances,4,531.31,2125.24
8597,Product_004,SKU_753,Beauty & Personal Care,5,92.49,462.45
1831,Product_190,SKU_323,Groceries & Gourmet Food,3,362.08,1086.24
1831,Product_021,SKU_948,Groceries & Gourmet Food,5,708.8,3544.0
4519,Product_008,SKU_719,Fashion & Apparel,3,273.44,820.3199999999999
1330,Product_036,SKU_947,Sports & Outdoors,5,88.86,444.3
1330,Product_072,SKU_795,Electronics,1,838.47,838.47
1330,Product_185,SKU_455,Beauty & Personal Care,3,49.78,149.34
1330,Product_053,SKU_443,Automotive,3,60.96,182.88
1330,Product_150,SKU_994,Beauty & Personal Care,2,73.5,147.0
1330,Product_052,SKU_572,Health & Wellness,4,101.38,405.52
1330,Product_110,SKU_584,Health & Wellness,4,630.24,2520.96
1330,Product_056,SKU_310,Electronics,4,351.74,1406.96
3290,Product_113,SKU_102,Home Appliances,3,156.9,470.70000000000005
3975,Product_067,SKU_819,Home Appliances,5,583.19,2915.9500000000003
3975,Product_119,SKU_239,Home Appliances,1,77.62,77.62
3975,Product_133,SKU_591,Toys & Games,2,230.33,460.66
3975,Product_146,SKU_863,Sports & Outdoors,2,970.11,1940.22
3975,Product_091,SKU_799,Books & Media,5,132.57,662.8499999999999
3975,Product_042,SKU_200,Books & Media,5,796.9,3984.5
3141,Product_136,SKU_136,Groceries & Gourmet Food,3,734.06,2202.18
471,Product_045,SKU_608,Automotive,1,749.54,749.54
471,Product_001,SKU_969,Health & Wellness,4,443.08,1772.32
9947,Product_067,SKU_747,Home Appliances,5,654.23,3271.15
9947,Product_010,SKU_324,Books & Media,1,834.23,834.23
9947,Product_189,SKU_585,Beauty & Personal Care,5,23.68,118.4
9947,Product_072,SKU_924,Electronics,4,754.36,3017.44
9947,Product_075,SKU_508,Home Appliances,4,792.09,3168.36
9947,Product_142,SKU_580,Health & Wellness,5,806.52,4032.6
9947,Product_053,SKU_733,Automotive,2,490.57,981.14
9947,Product_198,SKU_022,Health & Wellness,5,724.96,3624.8
9947,Product_171,SKU_636,Toys & Games,4,469.71,1878.84
9947,Product_082,SKU_088,Health & Wellness,1,760.6,760.6
9947,Product_108,SKU_916,Books & Media,3,308.4,925.1999999999999
6311,Product_067,SKU_231,Home Appliances,2,112.87,225.74
6311,Product_081,SKU_115,Books & Media,5,362.34,1811.6999999999998
6311,Product_174,SKU_734,Health & Wellness,3,695.83,2087.4900000000002
6311,Product_142,SKU_858,Health & Wellness,2,336.63,673.26
3920,Product_063,SKU_671,Health & Wellness,1,592.41,592.41
3920,Product_071,SKU_986,Beauty & Personal Care,3,46.25,138.75
3920,Product_176,SKU_603,Health & Wellness,2,581.24,1162.48
3920,Product_008,SKU_388,Fashion & Apparel,4,250.32,1001.28
3920,Product_098,SKU_485,Books & Media,5,995.94,4979.700000000001
737,Product_190,SKU_424,Groceries & Gourmet Food,2,134.3,268.6
6603,Product_168,SKU_133,Groceries & Gourmet Food,3,566.34,1699.02
6603,Product_122,SKU_255,Electronics,3,554.35,1663.0500000000002
6603,Product_094,SKU_306,Home Appliances,3,535.25,1605.75
6603,Product_091,SKU_646,Books & Media,4,192.44,769.76
6582,Product_014,SKU_918,Beauty & Personal Care,5,70.04,350.20000000000005
6582,Product_095,SKU_409,Home Appliances,1,54.59,54.59
3495,Product_079,SKU_437,Sports & Outdoors,4,288.16,1152.64
3495,Product_026,SKU_730,Fashion & Apparel,5,293.63,1468.15
3495,Product_031,SKU_528,Sports & Outdoors,1,541.46,541.46
1915,Product_186,SKU_919,Toys & Games,5,129.73,648.65
1915,Product_016,SKU_529,Home Appliances,4,283.72,1134.88
1915,Product_171,SKU_636,Toys & Games,5,737.36,3686.8
1915,Product_091,SKU_551,Books & Media,5,939.86,4699.3
1915,Product_113,SKU_760,Home Appliances,1,712.42,712.42
1915,Product_189,SKU_141,Beauty & Personal Care,2,62.95,125.9
1915,Product_108,SKU_916,Books & Media,5,812.34,4061.7000000000003
1915,Product_172,SKU_522,Groceries & Gourmet Food,2,62.54,125.08
1915,Product_168,SKU_121,Groceries & Gourmet Food,4,145.93,583.72
1915,Product_075,SKU_508,Home Appliances,2,199.87,399.74
1915,Product_002,SKU_796,Home Appliances,5,231.3,1156.5
5713,Product_086,SKU_385,Electronics,5,891.54,4457.7
6814,Product_135,SKU_750,Books & Media,1,632.36,632.36
1930,Product_021,SKU_948,Groceries & Gourmet Food,3,746.23,2238.69
1930,Product_004,SKU_654,Beauty & Personal Care,3,37.65,112.94999999999999
1930,Product_048,SKU_973,Toys & Games,1,240.89,240.89
1930,Product_131,SKU_047,Health & Wellness,2,786.03,1572.06
1930,Product_022,SKU_683,Sports & Outdoors,1,968.75,968.75
9819,Product_176,SKU_114,Health & Wellness,3,180.33,540.99
9819,Product_182,SKU_061,Beauty & Personal Care,1,79.69,79.69
9819,Product_162,SKU_964,Health & Wellness,5,139.92,699.5999999999999
9819,Product_042,SKU_716,Books & Media,1,489.05,489.05
9819,Product_061,SKU_074,Toys & Games,1,182.85,182.85
9819,Product_144,SKU_466,Fashion & Apparel,5,455.92,2279.6
9819,Product_074,SKU_773,Beauty & Personal Care,2,28.27,56.54
5194,Product_106,SKU_706,Books & Media,4,567.55,2270.2
5194,Product_079,SKU_437,Sports & Outdoors,2,252.21,504.42
5194,Product_186,SKU_944,Toys & Games,5,881.16,4405.8
5194,Product_025,SKU_576,Toys & Games,3,281.09,843.27
5194,Product_159,SKU_259,Electronics,1,520.17,520.17
5194,Product_072,SKU_924,Electronics,4,713.62,2854.48
9571,Product_185,SKU_404,Beauty & Personal Care,2,95.2,190.4
9571,Product_008,SKU_414,Fashion & Apparel,3,886.17,2658.5099999999998
9571,Product_115,SKU_008,Health & Wellness,2,667.16,1334.32
9571,Product_185,SKU_094,Beauty & Personal Care,1,66.84,66.84
2274,Product_040,SKU_312,Health & Wellness,3,355.22,1065.66
2274,Product_176,SKU_114,Health & Wellness,5,543.46,2717.3
2274,Product_088,SKU_326,Electronics,1,136.08,136.08
2274,Product_176,SKU_603,Health & Wellness,3,347.01,1041.03
2274,Product_122,SKU_803,Electronics,3,235.94,707.8199999999999
2274,Product_147,SKU_672,Electronics,1,190.8,190.8
8143,Product_180,SKU_635,Fashion & Apparel,5,231.22,1156.1
8143,Product_106,SKU_145,Books & Media,4,286.6,1146.4
8143,Product_062,SKU_970,Toys & Games,1,138.28,138.28
8143,Product_184,SKU_019,Toys & Games,1,621.38,621.38
8143,Product_027,SKU_779,Books & Media,3,324.33,972.99
8143,Product_173,SKU_739,Fashion & Apparel,5,251.16,1255.8
8143,Product_009,SKU_234,Home Appliances,3,490.65,1471.9499999999998
212,Product_132,SKU_748,Health & Wellness,1,325.16,325.16
212,Product_195,SKU_449,Fashion & Apparel,5,312.86,1564.3000000000002
212,Product_044,SKU_204,Beauty & Personal Care,5,79.51,397.55
212,Product_061,SKU_922,Toys & Games,2,509.94,1019.88
212,Product_020,SKU_438,Health & Wellness,3,317.78,953.3399999999999
212,Product_104,SKU_073,Fashion & Apparel,2,387.66,775.32
212,Product_131,SKU_283,Health & Wellness,4,473.61,1894.44
212,Product_193,SKU_707,Fashion & Apparel,4,215.83,863.32
212,Product_065,SKU_728,Toys & Games,2,163.29,326.58
3752,Product_156,SKU_742,Beauty & Personal Care,1,23.13,23.13
3752,Product_120,SKU_662,Electronics,4,469.02,1876.08
3752,Product_016,SKU_907,Home Appliances,4,888.37,3553.48
3752,Product_122,SKU_680,Electronics,2,914.08,1828.16
3752,Product_101,SKU_059,Health & Wellness,5,943.79,4718.95
2543,Product_189,SKU_020,Beauty & Personal Care,3,26.35,79.05000000000001
2543,Product_098,SKU_564,Books & Media,5,87.15,435.75
2543,Product_026,SKU_174,Fashion & Apparel,5,885.47,4427.35
2543,Product_081,SKU_115,Books & Media,5,128.45,642.25
7900,Product_173,SKU_299,Fashion & Apparel,4,154.49,617.96
7900,Product_127,SKU_097,Books & Media,4,813.32,3253.28
7900,Product_093,SKU_613,Books & Media,3,431.19,1293.57
7900,Product_137,SKU_610,Home Appliances,4,410.46,1641.84
7900,Product_114,SKU_962,Home Appliances,4,268.05,1072.2
7900,Product_081,SKU_035,Books & Media,1,785.1,785.1
7900,Product_102,SKU_186,Automotive,3,298.13,894.39
7900,Product_090,SKU_515,Toys & Games,1,216.64,216.64
201,Product_006,SKU_536,Automotive,1,70.0,70.0
201,Product_120,SKU_570,Electronics,4,631.87,2527.48
201,Product_022,SKU_532,Sports & Outdoors,5,668.26,3341.3
201,Product_008,SKU_023,Fashion & Apparel,2,416.44,832.88
201,Product_141,SKU_342,Books & Media,2,818.65,1637.3
9802,Product_084,SKU_057,Groceries & Gourmet Food,3,864.92,2594.7599999999998
9802,Product_037,SKU_812,Electronics,2,639.98,1279.96
9802,Product_186,SKU_041,Toys & Games,4,321.23,1284.92
4797,Product_059,SKU_687,Fashion & Apparel,4,159.64,638.56
2536,Product_169,SKU_670,Automotive,1,228.19,228.19
2536,Product_072,SKU_795,Electronics,3,798.29,2394.87
2536,Product_180,SKU_408,Fashion & Apparel,3,563.16,1689.48
2536,Product_121,SKU_758,Groceries & Gourmet Food,2,109.83,219.66
8848,Product_186,SKU_041,Toys & Games,2,504.68,1009.36
8848,Product_094,SKU_578,Home Appliances,2,464.35,928.7
8848,Product_191,SKU_153,Books & Media,1,315.36,315.36
1295,Product_147,SKU_672,Electronics,4,364.9,1459.6
1295,Product_185,SKU_094,Beauty & Personal Care,1,62.27,62.27
1295,Product_029,SKU_828,Automotive,2,623.08,1246.16
384,Product_146,SKU_863,Sports & Outdoors,5,277.01,1385.05
384,Product_113,SKU_102,Home Appliances,4,249.28,997.12
384,Product_138,SKU_087,Toys & Games,3,603.08,1809.2400000000002
384,Product_120,SKU_570,Electronics,2,785.27,1570.54
384,Product_168,SKU_121,Groceries & Gourmet Food,2,710.56,1421.12
384,Product_098,SKU_650,Books & Media,3,271.99,815.97
8835,Product_173,SKU_299,Fashion & Apparel,3,482.34,1447.02
8835,Product_159,SKU_395,Electronics,3,519.65,1558.9499999999998
8835,Product_119,SKU_525,Home Appliances,5,219.58,1097.9
8835,Product_021,SKU_948,Groceries & Gourmet Food,2,872.57,1745.14
8835,Product_115,SKU_008,Health & Wellness,2,852.59,1705.18
8469,Product_032,SKU_320,Electronics,5,637.45,3187.25
8469,Product_011,SKU_111,Beauty & Personal Care,2,88.68,177.36
8469,Product_010,SKU_167,Books & Media,4,378.08,1512.32
3792,Product_031,SKU_025,Sports & Outdoors,4,356.11,1424.44
3792,Product_180,SKU_972,Fashion & Apparel,4,797.39,3189.56
3792,Product_053,SKU_695,Automotive,1,783.04,783.04
3792,Product_031,SKU_025,Sports & Outdoors,4,699.23,2796.92
6245,Product_128,SKU_235,Home Appliances,4,750.33,3001.32
6245,Product_054,SKU_684,Books & Media,1,544.75,544.75
6245,Product_127,SKU_429,Books & Media,5,412.4,2062.0
1345,Product_185,SKU_722,Beauty & Personal Care,4,40.94,163.76
1345,Product_090,SKU_377,Toys & Games,1,853.35,853.35
1345,Product_117,SKU_076,Books & Media,3,118.93,356.79
1345,Product_018,SKU_108,Fashion & Apparel,4,693.29,2773.16
8547,Product_129,SKU_644,Fashion & Apparel,5,175.22,876.1
8547,Product_063,SKU_938,Health & Wellness,3,808.54,2425.62
8547,Product_137,SKU_344,Home Appliances,2,80.94,161.88
8547,Product_157,SKU_227,Home Appliances,1,715.51,715.51
6635,Product_175,SKU_530,Fashion & Apparel,2,747.79,1495.58
6635,Product_190,SKU_502,Groceries & Gourmet Food,5,821.41,4107.05
8523,Product_110,SKU_333,Health & Wellness,4,369.3,1477.2
8523,Product_126,SKU_336,Beauty & Personal Care,1,47.52,47.52
8523,Product_036,SKU_836,Sports & Outdoors,4,395.78,1583.12
8523,Product_125,SKU_713,Toys & Games,5,120.62,603.1
8523,Product_093,SKU_613,Books & Media,4,858.76,3435.04
6271,Product_021,SKU_690,Groceries & Gourmet Food,5,898.93,4494.65
487,Product_073,SKU_923,Beauty & Personal Care,1,46.42,46.42
487,Product_010,SKU_324,Books & Media,3,145.89,437.66999999999996
6869,Product_016,SKU_664,Home Appliances,3,986.91,2960.73
6869,Product_090,SKU_521,Toys & Games,3,158.06,474.18
6869,Product_088,SKU_105,Electronics,3,528.93,1586.79
6869,Product_168,SKU_133,Groceries & Gourmet Food,4,493.26,1973.04
4866,Product_173,SKU_491,Fashion & Apparel,1,195.41,195.41
4866,Product_122,SKU_680,Electronics,3,924.28,2772.84
4866,Product_188,SKU_163,Automotive,2,426.8,853.6
4866,Product_076,SKU_487,Fashion & Apparel,4,630.96,2523.84
8659,Product_042,SKU_010,Books & Media,1,287.02,287.02
8659,Product_170,SKU_252,Books & Media,1,544.77,544.77
8659,Product_088,SKU_105,Electronics,4,54.2,216.8
8659,Product_179,SKU_971,Home Appliances,5,442.72,2213.6000000000004
8659,Product_090,SKU_998,Toys & Games,2,150.27,300.54
8659,Product_037,SKU_201,Electronics,3,953.67,2861.0099999999998
8659,Product_110,SKU_333,Health & Wellness,1,698.44,698.44
8659,Product_159,SKU_199,Electronics,5,491.51,2457.55
8659,Product_008,SKU_058,Fashion & Apparel,4,114.93,459.72
1944,Product_076,SKU_611,Fashion & Apparel,1,934.3,934.3
1944,Product_188,SKU_139,Automotive,2,88.85,177.7
1944,Product_156,SKU_339,Beauty & Personal Care,3,60.35,181.05
1944,Product_006,SKU_848,Automotive,4,854.19,3416.76
1944,Product_142,SKU_225,Health & Wellness,1,903.35,903.35
2827,Product_037,SKU_201,Electronics,5,407.96,2039.8
2827,Product_001,SKU_361,Health & Wellness,5,596.93,2984.6499999999996
2827,Product_143,SKU_510,Fashion & Apparel,2,431.36,862.72
2827,Product_110,SKU_798,Health & Wellness,2,462.41,924.82
8878,Product_098,SKU_897,Books & Media,5,282.77,1413.85
8878,Product_097,SKU_352,Toys & Games,3,803.94,2411.82
8878,Product_038,SKU_817,Health & Wellness,5,755.75,3778.75
8878,Product_166,SKU_021,Sports & Outdoors,2,657.12,1314.24
8878,Product_109,SKU_202,Fashion & Apparel,3,296.14,888.42
8878,Product_119,SKU_239,Home Appliances,4,802.1,3208.4
8878,Product_085,SKU_152,Books & Media,2,869.72,1739.44
8878,Product_019,SKU_284,Electronics,4,159.22,636.88
8878,Product_180,SKU_895,Fashion & Apparel,2,181.57,363.14
8878,Product_031,SKU_666,Sports & Outdoors,4,653.65,2614.6
8878,Product_176,SKU_396,Health & Wellness,2,695.58,1391.16
5054,Product_076,SKU_611,Fashion & Apparel,1,494.63,494.63
5054,Product_108,SKU_535,Books & Media,5,186.36,931.8000000000001
5054,Product_026,SKU_470,Fashion & Apparel,5,751.77,3758.85
5054,Product_097,SKU_352,Toys & Games,5,940.2,4701.0
3602,Product_153,SKU_322,Toys & Games,3,275.93,827.79
3602,Product_018,SKU_065,Fashion & Apparel,3,498.67,1496.01
3602,Product_086,SKU_825,Electronics,1,435.48,435.48
2476,Product_155,SKU_744,Toys & Games,2,365.13,730.26
2476,Product_073,SKU_335,Beauty & Personal Care,3,40.08,120.24
9907,Product_001,SKU_129,Health & Wellness,4,541.08,2164.32
9907,Product_174,SKU_104,Health & Wellness,1,676.72,676.72
5536,Product_124,SKU_910,Toys & Games,5,244.23,1221.1499999999999
5536,Product_008,SKU_058,Fashion & Apparel,1,343.45,343.45
5536,Product_130,SKU_888,Fashion & Apparel,3,125.2,375.6
8336,Product_045,SKU_425,Automotive,1,557.21,557.21
