Product ID,SKU ID,Category,Price per Unit
Product_117,SKU_450,Books & Media,801.53
Product_182,SKU_061,Beauty & Personal Care,82.98
Product_008,SKU_049,Fashion & Apparel,837.87
Product_119,SKU_071,Home Appliances,919.54
Product_180,SKU_635,Fashion & Apparel,241.8
Product_036,SKU_851,Sports & Outdoors,513.94
Product_061,SKU_922,Toys & Games,499.83
Product_173,SKU_500,Fashion & Apparel,945.41
Product_081,SKU_209,Books & Media,503.21
Product_132,SKU_893,Health & Wellness,941.74
Product_113,SKU_430,Home Appliances,810.93
Product_132,SKU_354,Health & Wellness,769.91
Product_181,SKU_228,Beauty & Personal Care,74.33
Product_051,SKU_765,Automotive,328.68
Product_190,SKU_502,Groceries & Gourmet Food,920.19
Product_042,SKU_028,Books & Media,86.09
Product_010,SKU_150,Books & Media,506.79
Product_106,SKU_899,Books & Media,886.06
Product_088,SKU_326,Electronics,949.47
Product_073,SKU_181,Beauty & Personal Care,91.72
Product_173,SKU_299,Fashion & Apparel,113.18
Product_055,SKU_699,Automotive,225.48
Product_154,SKU_089,Toys & Games,962.2
Product_137,SKU_164,Home Appliances,440.8
Product_117,SKU_184,Books & Media,159.34
Product_010,SKU_167,Books & Media,564.07
Product_041,SKU_122,Automotive,460.18
Product_136,SKU_855,Groceries & Gourmet Food,957.23
Product_089,SKU_364,Sports & Outdoors,717.42
Product_054,SKU_410,Books & Media,121.2
Product_091,SKU_677,Books & Media,593.79
Product_169,SKU_741,Automotive,713.87
Product_153,SKU_688,Toys & Games,843.22
Product_077,SKU_593,Automotive,79.93
Product_134,SKU_984,Beauty & Personal Care,29.1
Product_061,SKU_074,Toys & Games,984.98
Product_031,SKU_325,Sports & Outdoors,627.62
Product_109,SKU_451,Fashion & Apparel,228.51
Product_163,SKU_975,Fashion & Apparel,786.5
Product_063,SKU_671,Health & Wellness,945.82
Product_160,SKU_861,Health & Wellness,429.35
Product_023,SKU_602,Beauty & Personal Care,34.74
Product_199,SKU_398,Automotive,494.11
Product_138,SKU_471,Toys & Games,373.11
Product_148,SKU_963,Groceries & Gourmet Food,283.0
Product_036,SKU_947,Sports & Outdoors,830.2
Product_106,SKU_820,Books & Media,925.38
Product_117,SKU_277,Books & Media,191.84
Product_044,SKU_222,Beauty & Personal Care,45.95
Product_005,SKU_653,Automotive,134.26
Product_093,SKU_731,Books & Media,673.07
Product_069,SKU_555,Toys & Games,923.41
Product_113,SKU_220,Home Appliances,672.01
Product_029,SKU_493,Automotive,173.01
Product_086,SKU_148,Electronics,77.85
Product_110,SKU_291,Health & Wellness,406.62
Product_161,SKU_427,Fashion & Apparel,449.41
Product_117,SKU_184,Books & Media,246.73
Product_003,SKU_472,Toys & Games,771.12
Product_160,SKU_355,Health & Wellness,755.72
Product_122,SKU_680,Electronics,439.13
Product_168,SKU_431,Groceries & Gourmet Food,395.29
Product_079,SKU_376,Sports & Outdoors,791.11
Product_048,SKU_804,Toys & Games,535.23
Product_093,SKU_613,Books & Media,360.47
Product_069,SKU_942,Toys & Games,213.39
Product_082,SKU_712,Health & Wellness,312.83
Product_129,SKU_696,Fashion & Apparel,879.92
Product_124,SKU_725,Toys & Games,312.08
Product_186,SKU_509,Toys & Games,949.72
Product_180,SKU_635,Fashion & Apparel,565.24
Product_176,SKU_953,Health & Wellness,781.0
Product_001,SKU_129,Health & Wellness,735.26
Product_091,SKU_807,Books & Media,604.37
Product_048,SKU_973,Toys & Games,897.68
Product_104,SKU_926,Fashion & Apparel,898.11
Product_188,SKU_077,Automotive,769.0
Product_171,SKU_305,Toys & Games,150.4
Product_091,SKU_939,Books & Media,256.08
Product_175,SKU_594,Fashion & Apparel,689.31
Product_017,SKU_157,Beauty & Personal Care,60.73
Product_062,SKU_459,Toys & Games,655.81
Product_176,SKU_396,Health & Wellness,602.92
Product_084,SKU_146,Groceries & Gourmet Food,272.08
Product_120,SKU_700,Electronics,673.91
Product_148,SKU_265,Groceries & Gourmet Food,217.32
Product_086,SKU_148,Electronics,730.11
Product_164,SKU_943,Electronics,65.77
Product_054,SKU_410,Books & Media,493.34
Product_132,SKU_116,Health & Wellness,870.87
Product_164,SKU_540,Electronics,603.12
Product_031,SKU_025,Sports & Outdoors,892.94
Product_127,SKU_429,Books & Media,702.26
Product_119,SKU_639,Home Appliances,212.73
Product_092,SKU_026,Fashion & Apparel,975.76
Product_146,SKU_106,Sports & Outdoors,943.18
Product_031,SKU_528,Sports & Outdoors,265.39
Product_108,SKU_916,Books & Media,617.78
Product_197,SKU_208,Electronics,130.77
Product_184,SKU_902,Toys & Games,74.85
Product_055,SKU_230,Automotive,985.19
Product_038,SKU_817,Health & Wellness,899.14
Product_024,SKU_668,Beauty & Personal Care,88.01
Product_004,SKU_749,Beauty & Personal Care,80.77
Product_061,SKU_074,Toys & Games,835.02
Product_073,SKU_659,Beauty & Personal Care,79.03
Product_007,SKU_957,Books & Media,681.4
Product_088,SKU_393,Electronics,583.14
Product_016,SKU_664,Home Appliances,604.02
Product_078,SKU_117,Automotive,859.18
Product_105,SKU_925,Fashion & Apparel,781.12
Product_107,SKU_543,Sports & Outdoors,389.56
Product_016,SKU_211,Home Appliances,538.75
Product_007,SKU_623,Books & Media,965.07
Product_173,SKU_273,Fashion & Apparel,611.75
Product_196,SKU_349,Books & Media,331.47
Product_176,SKU_187,Health & Wellness,967.11
Product_001,SKU_173,Health & Wellness,404.8
Product_126,SKU_512,Beauty & Personal Care,81.4
Product_001,SKU_361,Health & Wellness,110.7
Product_143,SKU_002,Fashion & Apparel,680.11
Product_160,SKU_436,Health & Wellness,485.37
Product_041,SKU_399,Automotive,607.0
Product_091,SKU_799,Books & Media,732.17
Product_094,SKU_876,Home Appliances,521.3
Product_048,SKU_176,Toys & Games,593.73
Product_035,SKU_381,Groceries & Gourmet Food,454.89
Product_146,SKU_328,Sports & Outdoors,738.44
Product_082,SKU_712,Health & Wellness,442.03
Product_012,SKU_357,Home Appliances,513.09
Product_079,SKU_376,Sports & Outdoors,408.22
Product_013,SKU_595,Home Appliances,454.22
Product_138,SKU_330,Toys & Games,196.15
Product_116,SKU_367,Home Appliances,85.39
Product_004,SKU_292,Beauty & Personal Care,83.25
Product_173,SKU_426,Fashion & Apparel,737.92
Product_155,SKU_262,Toys & Games,457.11
Product_161,SKU_647,Fashion & Apparel,570.14
Product_051,SKU_533,Automotive,356.83
Product_063,SKU_085,Health & Wellness,801.74
Product_030,SKU_559,Toys & Games,614.56
Product_162,SKU_384,Health & Wellness,593.18
Product_034,SKU_724,Automotive,884.52
Product_033,SKU_068,Books & Media,875.83
Product_141,SKU_342,Books & Media,355.27
Product_191,SKU_597,Books & Media,977.84
Product_105,SKU_154,Fashion & Apparel,183.64
Product_048,SKU_176,Toys & Games,149.58
Product_195,SKU_847,Fashion & Apparel,900.99
Product_197,SKU_161,Electronics,388.86
Product_106,SKU_899,Books & Media,435.72
Product_023,SKU_602,Beauty & Personal Care,83.53
Product_001,SKU_037,Health & Wellness,237.23
Product_127,SKU_928,Books & Media,99.38
Product_130,SKU_920,Fashion & Apparel,608.69
Product_115,SKU_140,Health & Wellness,667.44
Product_130,SKU_511,Fashion & Apparel,738.92
Product_022,SKU_124,Sports & Outdoors,870.68
Product_176,SKU_024,Health & Wellness,792.5
Product_115,SKU_044,Health & Wellness,743.87
Product_188,SKU_463,Automotive,780.94
Product_153,SKU_838,Toys & Games,201.1
Product_016,SKU_156,Home Appliances,773.04
Product_186,SKU_944,Toys & Games,112.9
Product_053,SKU_558,Automotive,392.74
Product_028,SKU_272,Books & Media,858.0
Product_131,SKU_099,Health & Wellness,103.43
Product_004,SKU_959,Beauty & Personal Care,26.75
Product_158,SKU_607,Groceries & Gourmet Food,299.4
Product_088,SKU_326,Electronics,429.96
Product_049,SKU_012,Health & Wellness,572.79
Product_186,SKU_944,Toys & Games,324.29
Product_084,SKU_146,Groceries & Gourmet Food,367.05
Product_168,SKU_133,Groceries & Gourmet Food,394.56
Product_064,SKU_257,Fashion & Apparel,668.51
Product_030,SKU_056,Toys & Games,624.28
Product_121,SKU_287,Groceries & Gourmet Food,397.15
Product_067,SKU_629,Home Appliances,272.9
Product_099,SKU_802,Beauty & Personal Care,64.63
Product_153,SKU_190,Toys & Games,163.45
Product_143,SKU_951,Fashion & Apparel,895.43
Product_129,SKU_644,Fashion & Apparel,607.54
Product_174,SKU_867,Health & Wellness,134.47
Product_162,SKU_881,Health & Wellness,677.14
Product_041,SKU_678,Automotive,803.14
Product_027,SKU_356,Books & Media,674.56
Product_040,SKU_462,Health & Wellness,113.61
Product_004,SKU_654,Beauty & Personal Care,58.34
Product_185,SKU_094,Beauty & Personal Care,75.79
Product_169,SKU_018,Automotive,816.41
Product_006,SKU_536,Automotive,280.56
Product_105,SKU_253,Fashion & Apparel,469.38
Product_042,SKU_200,Books & Media,133.09
Product_120,SKU_467,Electronics,238.97
Product_158,SKU_607,Groceries & Gourmet Food,412.73
Product_186,SKU_041,Toys & Games,368.2
Product_197,SKU_208,Electronics,942.34
Product_089,SKU_364,Sports & Outdoors,231.85
Product_166,SKU_952,Sports & Outdoors,479.87
Product_158,SKU_013,Groceries & Gourmet Food,516.31
Product_144,SKU_466,Fashion & Apparel,611.98
Product_113,SKU_976,Home Appliances,122.93
Product_089,SKU_864,Sports & Outdoors,123.79
Product_174,SKU_949,Health & Wellness,78.14
Product_024,SKU_884,Beauty & Personal Care,35.91
Product_105,SKU_814,Fashion & Apparel,338.75
Product_057,SKU_999,Automotive,940.54
Product_172,SKU_522,Groceries & Gourmet Food,622.04
Product_038,SKU_967,Health & Wellness,862.75
Product_179,SKU_060,Home Appliances,135.61
Product_179,SKU_835,Home Appliances,624.34
Product_024,SKU_582,Beauty & Personal Care,70.22
Product_004,SKU_753,Beauty & Personal Care,99.88
Product_054,SKU_684,Books & Media,450.55
Product_094,SKU_110,Home Appliances,727.84
Product_113,SKU_066,Home Appliances,622.76
Product_021,SKU_690,Groceries & Gourmet Food,147.95
Product_175,SKU_594,Fashion & Apparel,175.98
Product_126,SKU_651,Beauty & Personal Care,99.73
Product_022,SKU_531,Sports & Outdoors,351.64
Product_127,SKU_097,Books & Media,606.71
Product_105,SKU_814,Fashion & Apparel,820.38
Product_123,SKU_294,Automotive,564.9
Product_037,SKU_267,Electronics,608.77
Product_035,SKU_965,Groceries & Gourmet Food,607.03
Product_149,SKU_752,Groceries & Gourmet Food,106.96
Product_067,SKU_196,Home Appliances,476.81
Product_037,SKU_801,Electronics,967.32
Product_130,SKU_888,Fashion & Apparel,244.7
Product_009,SKU_514,Home Appliances,567.5
Product_155,SKU_744,Toys & Games,689.31
Product_026,SKU_174,Fashion & Apparel,133.39
Product_016,SKU_907,Home Appliances,416.88
Product_130,SKU_920,Fashion & Apparel,549.84
Product_071,SKU_248,Beauty & Personal Care,69.68
Product_022,SKU_776,Sports & Outdoors,411.92
Product_165,SKU_702,Groceries & Gourmet Food,659.51
Product_078,SKU_311,Automotive,678.74
Product_048,SKU_804,Toys & Games,554.32
Product_186,SKU_041,Toys & Games,791.14
Product_134,SKU_984,Beauty & Personal Care,82.17
Product_156,SKU_834,Beauty & Personal Care,25.15
Product_008,SKU_414,Fashion & Apparel,752.68
Product_029,SKU_592,Automotive,334.11
Product_199,SKU_518,Automotive,245.29
Product_064,SKU_257,Fashion & Apparel,51.92
Product_063,SKU_226,Health & Wellness,549.21
Product_074,SKU_773,Beauty & Personal Care,26.95
Product_119,SKU_883,Home Appliances,706.35
Product_131,SKU_084,Health & Wellness,277.38
Product_161,SKU_647,Fashion & Apparel,94.22
Product_071,SKU_986,Beauty & Personal Care,67.37
Product_191,SKU_165,Books & Media,481.67
Product_116,SKU_232,Home Appliances,533.7
Product_120,SKU_645,Electronics,444.05
Product_183,SKU_191,Fashion & Apparel,770.41
Product_194,SKU_434,Groceries & Gourmet Food,90.17
Product_081,SKU_878,Books & Media,333.06
Product_122,SKU_982,Electronics,971.55
Product_122,SKU_933,Electronics,329.96
Product_089,SKU_830,Sports & Outdoors,978.26
Product_044,SKU_204,Beauty & Personal Care,82.59
Product_101,SKU_954,Health & Wellness,294.87
Product_156,SKU_834,Beauty & Personal Care,73.15
Product_107,SKU_843,Sports & Outdoors,462.67
Product_199,SKU_398,Automotive,863.93
Product_098,SKU_270,Books & Media,520.82
Product_124,SKU_405,Toys & Games,729.33
Product_067,SKU_196,Home Appliances,401.56
Product_005,SKU_653,Automotive,520.71
Product_075,SKU_508,Home Appliances,658.29
Product_032,SKU_762,Electronics,142.57
Product_128,SKU_130,Home Appliances,572.22
Product_122,SKU_255,Electronics,726.63
Product_001,SKU_980,Health & Wellness,363.82
Product_067,SKU_196,Home Appliances,488.99
Product_006,SKU_745,Automotive,96.19
Product_178,SKU_726,Beauty & Personal Care,46.75
Product_174,SKU_104,Health & Wellness,494.79
Product_124,SKU_910,Toys & Games,807.49
Product_164,SKU_540,Electronics,229.89
Product_091,SKU_939,Books & Media,669.42
Product_134,SKU_721,Beauty & Personal Care,48.52
Product_116,SKU_367,Home Appliances,316.2
Product_020,SKU_488,Health & Wellness,112.59
Product_150,SKU_839,Beauty & Personal Care,64.71
Product_016,SKU_889,Home Appliances,883.12
Product_048,SKU_966,Toys & Games,387.62
Product_038,SKU_979,Health & Wellness,789.56
Product_175,SKU_782,Fashion & Apparel,761.75
Product_171,SKU_636,Toys & Games,999.06
Product_114,SKU_962,Home Appliances,855.68
Product_046,SKU_083,Fashion & Apparel,287.44
Product_131,SKU_084,Health & Wellness,559.83
Product_113,SKU_760,Home Appliances,986.01
Product_086,SKU_318,Electronics,460.32
Product_023,SKU_862,Beauty & Personal Care,55.1
Product_088,SKU_105,Electronics,605.9
Product_149,SKU_921,Groceries & Gourmet Food,988.95
Product_116,SKU_232,Home Appliances,672.09
Product_119,SKU_348,Home Appliances,801.9
Product_184,SKU_598,Toys & Games,682.14
Product_017,SKU_126,Beauty & Personal Care,49.22
Product_197,SKU_208,Electronics,554.07
Product_011,SKU_832,Beauty & Personal Care,78.5
Product_094,SKU_155,Home Appliances,82.79
Product_166,SKU_755,Sports & Outdoors,467.25
Product_040,SKU_626,Health & Wellness,724.97
Product_042,SKU_316,Books & Media,706.06
Product_016,SKU_907,Home Appliances,813.57
Product_006,SKU_246,Automotive,803.19
Product_159,SKU_679,Electronics,676.41
Product_062,SKU_459,Toys & Games,473.87
Product_120,SKU_645,Electronics,953.37
Product_086,SKU_148,Electronics,839.74
Product_183,SKU_390,Fashion & Apparel,101.8
Product_086,SKU_704,Electronics,552.83
Product_027,SKU_420,Books & Media,428.92
Product_186,SKU_041,Toys & Games,109.72
Product_053,SKU_733,Automotive,63.99
Product_065,SKU_728,Toys & Games,541.97
Product_053,SKU_383,Automotive,950.24
Product_168,SKU_566,Groceries & Gourmet Food,993.86
Product_179,SKU_060,Home Appliances,422.16
Product_189,SKU_141,Beauty & Personal Care,27.12
Product_032,SKU_762,Electronics,542.05
Product_196,SKU_856,Books & Media,407.02
Product_127,SKU_429,Books & Media,495.99
Product_043,SKU_846,Toys & Games,375.51
Product_021,SKU_948,Groceries & Gourmet Food,336.96
Product_114,SKU_735,Home Appliances,194.7
Product_004,SKU_868,Beauty & Personal Care,77.94
Product_068,SKU_098,Health & Wellness,838.0
Product_024,SKU_582,Beauty & Personal Care,65.64
Product_027,SKU_411,Books & Media,60.1
Product_052,SKU_620,Health & Wellness,341.84
Product_198,SKU_022,Health & Wellness,362.96
Product_027,SKU_411,Books & Media,870.34
Product_024,SKU_403,Beauty & Personal Care,35.3
Product_118,SKU_527,Toys & Games,809.58
Product_064,SKU_908,Fashion & Apparel,402.64
Product_048,SKU_176,Toys & Games,137.23
Product_027,SKU_356,Books & Media,967.43
Product_008,SKU_049,Fashion & Apparel,452.24
Product_119,SKU_639,Home Appliances,771.81
Product_013,SKU_595,Home Appliances,735.03
Product_007,SKU_623,Books & Media,176.97
Product_091,SKU_646,Books & Media,73.78
Product_037,SKU_812,Electronics,81.99
Product_106,SKU_899,Books & Media,800.08
Product_151,SKU_781,Automotive,924.1
Product_064,SKU_257,Fashion & Apparel,351.85
Product_025,SKU_576,Toys & Games,633.26
Product_076,SKU_611,Fashion & Apparel,615.78
Product_016,SKU_156,Home Appliances,828.77
Product_094,SKU_648,Home Appliances,212.01
Product_057,SKU_849,Automotive,226.29
Product_023,SKU_602,Beauty & Personal Care,91.96
Product_191,SKU_159,Books & Media,970.31
Product_154,SKU_435,Toys & Games,561.88
Product_154,SKU_089,Toys & Games,86.9
Product_048,SKU_966,Toys & Games,423.65
Product_113,SKU_430,Home Appliances,389.7
Product_065,SKU_728,Toys & Games,635.2
Product_183,SKU_175,Fashion & Apparel,645.73
Product_011,SKU_295,Beauty & Personal Care,48.1
Product_196,SKU_909,Books & Media,981.34
Product_168,SKU_431,Groceries & Gourmet Food,949.06
Product_024,SKU_884,Beauty & Personal Care,29.23
Product_156,SKU_793,Beauty & Personal Care,39.12
Product_119,SKU_883,Home Appliances,399.74
Product_042,SKU_138,Books & Media,536.82
Product_179,SKU_835,Home Appliances,869.38
Product_122,SKU_255,Electronics,989.69
Product_099,SKU_123,Beauty & Personal Care,37.91
Product_091,SKU_646,Books & Media,702.66
Product_162,SKU_539,Health & Wellness,558.07
Product_155,SKU_987,Toys & Games,552.71
Product_173,SKU_426,Fashion & Apparel,622.65
Product_133,SKU_579,Toys & Games,719.01
Product_169,SKU_741,Automotive,696.5
Product_053,SKU_134,Automotive,312.61
Product_143,SKU_950,Fashion & Apparel,789.76
Product_198,SKU_171,Health & Wellness,966.95
Product_042,SKU_086,Books & Media,352.34
Product_199,SKU_082,Automotive,576.32
Product_127,SKU_097,Books & Media,629.05
Product_153,SKU_958,Toys & Games,132.92
Product_023,SKU_605,Beauty & Personal Care,79.63
Product_061,SKU_345,Toys & Games,325.49
Product_159,SKU_259,Electronics,144.88
Product_012,SKU_357,Home Appliances,612.77
Product_064,SKU_587,Fashion & Apparel,750.0
Product_054,SKU_992,Books & Media,792.66
Product_175,SKU_594,Fashion & Apparel,721.43
Product_101,SKU_266,Health & Wellness,367.06
Product_061,SKU_922,Toys & Games,898.05
Product_138,SKU_471,Toys & Games,981.27
Product_188,SKU_163,Automotive,91.89
Product_095,SKU_100,Home Appliances,592.32
Product_038,SKU_714,Health & Wellness,347.63
Product_116,SKU_904,Home Appliances,773.34
Product_151,SKU_030,Automotive,223.39
Product_151,SKU_030,Automotive,846.43
Product_002,SKU_796,Home Appliances,251.67
Product_118,SKU_062,Toys & Games,339.22
Product_042,SKU_028,Books & Media,859.58
Product_171,SKU_305,Toys & Games,154.8
Product_101,SKU_954,Health & Wellness,686.1
Product_188,SKU_546,Automotive,864.61
Product_144,SKU_466,Fashion & Apparel,802.28
Product_169,SKU_670,Automotive,864.88
Product_042,SKU_028,Books & Media,808.21
Product_115,SKU_172,Health & Wellness,589.48
Product_064,SKU_038,Fashion & Apparel,521.09
Product_077,SKU_445,Automotive,563.73
Product_098,SKU_897,Books & Media,481.79
Product_028,SKU_548,Books & Media,845.78
Product_119,SKU_348,Home Appliances,806.23
Product_108,SKU_535,Books & Media,354.29
Product_115,SKU_140,Health & Wellness,996.98
Product_020,SKU_438,Health & Wellness,599.22
Product_196,SKU_856,Books & Media,959.32
Product_088,SKU_609,Electronics,738.08
Product_154,SKU_089,Toys & Games,826.1
Product_064,SKU_908,Fashion & Apparel,168.28
Product_025,SKU_278,Toys & Games,363.49
Product_175,SKU_594,Fashion & Apparel,116.55
Product_174,SKU_104,Health & Wellness,417.97
Product_035,SKU_965,Groceries & Gourmet Food,146.48
Product_113,SKU_760,Home Appliances,478.88
Product_134,SKU_721,Beauty & Personal Care,68.35
Product_191,SKU_153,Books & Media,956.87
Product_183,SKU_315,Fashion & Apparel,110.14
Product_116,SKU_400,Home Appliances,589.06
Product_099,SKU_802,Beauty & Personal Care,86.05
Product_073,SKU_244,Beauty & Personal Care,96.0
Product_175,SKU_960,Fashion & Apparel,448.88
Product_192,SKU_790,Electronics,915.8
Product_136,SKU_901,Groceries & Gourmet Food,411.95
Product_078,SKU_117,Automotive,200.04
Product_199,SKU_398,Automotive,234.11
Product_096,SKU_810,Home Appliances,740.56
Product_180,SKU_895,Fashion & Apparel,748.47
Product_199,SKU_112,Automotive,524.92
Product_040,SKU_236,Health & Wellness,839.74
Product_011,SKU_111,Beauty & Personal Care,85.37
Product_106,SKU_706,Books & Media,497.77
Product_004,SKU_497,Beauty & Personal Care,37.85
Product_124,SKU_588,Toys & Games,289.23
Product_004,SKU_290,Beauty & Personal Care,92.98
Product_190,SKU_448,Groceries & Gourmet Food,199.1
Product_063,SKU_938,Health & Wellness,468.58
Product_132,SKU_748,Health & Wellness,116.82
Product_096,SKU_665,Home Appliances,983.93
Product_010,SKU_516,Books & Media,651.17
Product_106,SKU_899,Books & Media,81.98
Product_112,SKU_268,Toys & Games,67.87
Product_025,SKU_070,Toys & Games,598.75
Product_016,SKU_907,Home Appliances,892.69
Product_020,SKU_488,Health & Wellness,929.87
Product_078,SKU_816,Automotive,865.08
Product_066,SKU_800,Home Appliances,138.03
Product_042,SKU_658,Books & Media,919.04
Product_156,SKU_245,Beauty & Personal Care,58.13
Product_169,SKU_177,Automotive,722.09
Product_108,SKU_916,Books & Media,674.97
Product_173,SKU_299,Fashion & Apparel,229.28
Product_193,SKU_418,Fashion & Apparel,166.0
Product_135,SKU_750,Books & Media,198.9
Product_165,SKU_823,Groceries & Gourmet Food,53.15
Product_143,SKU_950,Fashion & Apparel,114.89
Product_130,SKU_362,Fashion & Apparel,341.86
Product_130,SKU_888,Fashion & Apparel,379.68
Product_060,SKU_686,Books & Media,926.99
Product_130,SKU_113,Fashion & Apparel,911.23
Product_180,SKU_635,Fashion & Apparel,259.35
Product_146,SKU_106,Sports & Outdoors,176.07
Product_159,SKU_395,Electronics,303.3
Product_078,SKU_311,Automotive,982.44
Product_016,SKU_156,Home Appliances,563.11
Product_143,SKU_811,Fashion & Apparel,721.25
Product_122,SKU_803,Electronics,864.76
Product_173,SKU_273,Fashion & Apparel,796.63
Product_087,SKU_618,Beauty & Personal Care,61.2
Product_052,SKU_572,Health & Wellness,411.12
Product_135,SKU_304,Books & Media,844.84
Product_099,SKU_802,Beauty & Personal Care,25.3
Product_071,SKU_589,Beauty & Personal Care,90.11
Product_099,SKU_416,Beauty & Personal Care,52.55
Product_142,SKU_225,Health & Wellness,385.32
Product_092,SKU_026,Fashion & Apparel,721.05
Product_130,SKU_203,Fashion & Apparel,551.58
Product_113,SKU_976,Home Appliances,166.35
Product_102,SKU_498,Automotive,993.26
Product_091,SKU_799,Books & Media,339.59
Product_198,SKU_171,Health & Wellness,829.1
Product_061,SKU_074,Toys & Games,127.81
Product_011,SKU_111,Beauty & Personal Care,74.73
Product_168,SKU_717,Groceries & Gourmet Food,715.2
Product_094,SKU_110,Home Appliances,162.13
Product_004,SKU_497,Beauty & Personal Care,20.72
Product_112,SKU_359,Toys & Games,442.35
Product_011,SKU_832,Beauty & Personal Care,26.21
Product_101,SKU_756,Health & Wellness,506.23
Product_169,SKU_727,Automotive,146.25
Product_099,SKU_416,Beauty & Personal Care,81.24
Product_196,SKU_909,Books & Media,987.69
Product_011,SKU_111,Beauty & Personal Care,72.42
Product_186,SKU_243,Toys & Games,953.57
Product_178,SKU_705,Beauty & Personal Care,76.96
Product_081,SKU_878,Books & Media,710.88
Product_166,SKU_952,Sports & Outdoors,182.23
Product_063,SKU_768,Health & Wellness,715.2
Product_169,SKU_727,Automotive,266.69
Product_075,SKU_792,Home Appliances,868.13
Product_098,SKU_485,Books & Media,711.85
Product_035,SKU_965,Groceries & Gourmet Food,490.89
Product_086,SKU_318,Electronics,267.13
Product_120,SKU_308,Electronics,254.65
Product_149,SKU_319,Groceries & Gourmet Food,866.79
Product_091,SKU_939,Books & Media,767.94
Product_164,SKU_913,Electronics,877.89
Product_136,SKU_136,Groceries & Gourmet Food,340.35
Product_102,SKU_498,Automotive,488.71
Product_071,SKU_986,Beauty & Personal Care,77.17
Product_031,SKU_528,Sports & Outdoors,711.4
Product_174,SKU_867,Health & Wellness,839.36
Product_180,SKU_360,Fashion & Apparel,259.11
Product_115,SKU_172,Health & Wellness,239.06
Product_178,SKU_990,Beauty & Personal Care,86.28
Product_113,SKU_307,Home Appliances,971.77
Product_164,SKU_540,Electronics,273.7
Product_065,SKU_728,Toys & Games,726.22
Product_087,SKU_618,Beauty & Personal Care,83.45
Product_012,SKU_091,Home Appliances,553.25
Product_117,SKU_277,Books & Media,208.27
Product_150,SKU_839,Beauty & Personal Care,61.06
Product_096,SKU_468,Home Appliances,474.74
Product_120,SKU_467,Electronics,144.69
Product_087,SKU_064,Beauty & Personal Care,52.75
Product_098,SKU_564,Books & Media,337.66
Product_144,SKU_466,Fashion & Apparel,422.51
Product_130,SKU_888,Fashion & Apparel,806.58
Product_120,SKU_467,Electronics,333.7
Product_061,SKU_048,Toys & Games,768.93
Product_095,SKU_771,Home Appliances,357.13
Product_110,SKU_934,Health & Wellness,394.32
Product_186,SKU_537,Toys & Games,365.91
Product_094,SKU_648,Home Appliances,261.37
Product_198,SKU_369,Health & Wellness,846.38
Product_122,SKU_803,Electronics,865.71
Product_074,SKU_785,Beauty & Personal Care,76.71
Product_146,SKU_193,Sports & Outdoors,452.23
Product_046,SKU_890,Fashion & Apparel,755.77
Product_143,SKU_951,Fashion & Apparel,957.09
Product_069,SKU_942,Toys & Games,197.07
Product_070,SKU_144,Sports & Outdoors,149.32
Product_021,SKU_948,Groceries & Gourmet Food,504.83
Product_090,SKU_377,Toys & Games,325.12
Product_116,SKU_367,Home Appliances,201.16
Product_012,SKU_517,Home Appliances,951.54
Product_038,SKU_714,Health & Wellness,644.13
Product_178,SKU_808,Beauty & Personal Care,72.96
Product_063,SKU_768,Health & Wellness,262.46
Product_046,SKU_370,Fashion & Apparel,409.52
Product_034,SKU_428,Automotive,316.76
Product_081,SKU_774,Books & Media,755.07
Product_095,SKU_409,Home Appliances,554.47
Product_146,SKU_106,Sports & Outdoors,312.7
Product_038,SKU_979,Health & Wellness,941.54
Product_113,SKU_760,Home Appliances,459.64
Product_012,SKU_517,Home Appliances,293.94
Product_146,SKU_193,Sports & Outdoors,695.16
Product_113,SKU_066,Home Appliances,524.04
Product_164,SKU_197,Electronics,367.95
Product_125,SKU_842,Toys & Games,977.5
Product_148,SKU_251,Groceries & Gourmet Food,255.69
Product_162,SKU_433,Health & Wellness,217.82
Product_183,SKU_221,Fashion & Apparel,58.97
Product_032,SKU_968,Electronics,651.95
Product_146,SKU_106,Sports & Outdoors,977.45
Product_091,SKU_807,Books & Media,376.37
Product_021,SKU_948,Groceries & Gourmet Food,948.33
Product_089,SKU_864,Sports & Outdoors,652.25
Product_122,SKU_365,Electronics,325.64
Product_162,SKU_433,Health & Wellness,61.97
Product_145,SKU_737,Fashion & Apparel,460.76
Product_195,SKU_338,Fashion & Apparel,715.01
Product_160,SKU_622,Health & Wellness,207.73
Product_086,SKU_318,Electronics,555.28
Product_039,SKU_586,Groceries & Gourmet Food,146.58
Product_197,SKU_208,Electronics,817.78
Product_174,SKU_911,Health & Wellness,333.43
Product_036,SKU_851,Sports & Outdoors,684.18
Product_137,SKU_095,Home Appliances,78.34
Product_175,SKU_594,Fashion & Apparel,640.13
Product_077,SKU_317,Automotive,820.9
Product_016,SKU_614,Home Appliances,744.43
Product_096,SKU_810,Home Appliances,591.07
Product_182,SKU_577,Beauty & Personal Care,57.63
Product_190,SKU_282,Groceries & Gourmet Food,337.13
Product_106,SKU_899,Books & Media,465.41
Product_152,SKU_279,Beauty & Personal Care,94.09
Product_182,SKU_573,Beauty & Personal Care,27.31
Product_109,SKU_451,Fashion & Apparel,614.19
Product_032,SKU_320,Electronics,985.16
